Partido,Escolaridad,Tipo de Propuesta,Estatus
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Secundaria,Adherente,Pendiente
0.1,Sin Carrera Profesional,de Grupo,Aprobada
0.1,Sin Carrera Profesional,de Grupo,Aprobada
0.1,Sin Carrera Profesional,de Grupo,Aprobada
0.1,Sin Carrera Profesional,de Grupo,Aprobada
0.1,Sin Carrera Profesional,de Grupo,Aprobada
0.1,Sin Carrera Profesional,de Grupo,Aprobada
0.1,Sin Carrera Profesional,de Grupo,Aprobada
0.1,Sin Carrera Profesional,de Grupo,Aprobada
0.1,Sin Carrera Profesional,de Grupo,Aprobada
0.1,Sin Carrera Profesional,de Grupo,Aprobada
0.1,Sin Carrera Profesional,de Grupo,Pendiente
0.1,Sin Carrera Profesional,de Grupo,Pendiente
0.1,Sin Carrera Profesional,de Grupo,Pendiente
0.1,Sin Carrera Profesional,de Grupo,Pendiente
0.1,Sin Carrera Profesional,de Grupo,Pendiente
0.1,Sin Carrera Profesional,Iniciante,Pendiente
0.1,Sin Carrera Profesional,Adherente,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Aprobada
0.1,Sin Registros,Grupo Parlamentario,Aprobada
0.1,Sin Registros,Grupo Parlamentario,Aprobada
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,Grupo Parlamentario,Pendiente
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Aprobada
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
0.1,Sin Registros,de Grupo,Pendiente
